src,part,pvs,Frame,vqm,bitrate,resWidth,resHeight,GroupCount,mean_Blockiness,mean_SA,mean_Blockloss,mean_Blur,mean_TA,mean_Exposure,mean_Contrast,mean_Brightness,mean_Noise
LiquidAssets_spottedray,9,6,0,0.083827,1,640,360,50,0.9786462,12.951137,5.6249998,8.87186,4.6429446,73.54,25.3949378,0.289753,0.568524
LiquidAssets_underboat1,1,6,0,0.154788,1,640,360,50,0.9695956,11.5206856,9.5785714,13.16274,11.5593838,118,25.1238044,0.466598,0.695982
LiquidAssets_underboat1,2,6,0,0.141699,1,640,360,50,0.978010600000001,15.0347066,4.8685716,9.3551,9.370759,119.54,27.112154,0.4749266,0.813312
LiquidAssets_underboat1,3,6,0,0.152026,1,640,360,50,0.9825274,16.505695,3.3628568,9.41406,8.3996936,117.72,26.3225476,0.4668352,0.812042
LiquidAssets_underboat1,4,6,0,0.149644,1,640,360,50,0.9816946,15.8780696,2.2492854,9.36812,9.9220776,111.92,28.009021,0.4433962,0.762122
LiquidAssets_underboat1,5,6,0,0.110393,1,640,360,50,0.9820306,15.5619638,2.0228572,8.71672,7.137074,110.1,23.9569862,0.4390622,0.767232
LiquidAssets_volcano,10,6,0,0.083576,1,640,360,50,0.9234406,9.227522,17.0499992,17.96098,2.4034186,124.52,34.498429,0.4908342,0.460142
LiquidAssets_volcano,11,6,0,0.087388,1,640,360,50,0.9196586,9.0374552,18.6499996,18.92816,1.9453072,124.24,34.3793522,0.4901976,0.513938
LiquidAssets_volcano,1,6,0,0.083576,1,640,360,50,0.9333218,9.9077256,11.1014288,21.62084,1.6008144,124.44,37.8870794,0.4907338,0.483618
LiquidAssets_volcano,2,6,0,0.082909,1,640,360,50,0.9333308,8.9752736,16.3678568,19.37208,1.7094426,124.52,33.2705832,0.490725,0.460222
LiquidAssets_volcano,3,6,0,0.084892,1,640,360,50,0.9410278,10.4325146,19.183571,18.81196,2.453533,124.24,38.577584,0.4898736,0.512752
LiquidAssets_volcano,4,6,0,0.069582,1,640,360,50,0.9437058,11.265465,12.2992858,17.55492,2.2735092,124.3,41.2277928,0.4899774,0.53494
LiquidAssets_volcano,5,6,0,0.082232,1,640,360,50,0.9371728,11.7448108,13.8135702,17.17256,2.5694922,124.06,37.8947632,0.489457,0.497446
LiquidAssets_volcano,6,6,0,0.091845,1,640,360,50,0.9254796,10.1747208,12.645,17.4172,2.0907302,123.8,33.8529868,0.48773,0.508106
LiquidAssets_volcano,7,6,0,0.073602,1,640,360,50,0.9330952,8.9206302,19.0185714,18.29784,2.1046368,122.96,37.5979662,0.4844946,0.531158
LiquidAssets_volcano,8,6,0,0.093378,1,640,360,50,0.928384,9.146628,25.9700006,18.44544,2.6805332,123.82,36.2220456,0.4873114,0.498048
LiquidAssets_volcano,9,6,0,0.089125,1,640,360,50,0.9344958,8.7418454,33.3021424,19.95732,2.3229948,124.1,36.2831832,0.4901484,0.466218
SVT_1080p50seg02,10,6,0,0.173683,1,640,360,50,0.9955078,35.3909498,4.9385714,7.97138,11.0284174,111.98,53.272651,0.4399274,0.414552
SVT_1080p50seg02,1,6,0,0.173683,1,640,360,50,0.9816644,34.0590196,6.8942856,6.92934,2.7431204,115.82,42.0075708,0.4527712,0.703696
SVT_1080p50seg02,2,6,0,0.077706,1,640,360,50,0.918524,11.8922446,9.1821426,15.66888,7.9390262,95.28,35.5286304,0.3760492,0.296566
SVT_1080p50seg02,3,6,0,0.174311,1,640,360,50,0.9760914,32.5018284,6.8264288,7.37256,7.4639784,109.5,46.1728324,0.42996,0.361268
SVT_1080p50seg02,4,6,0,0.197024,1,640,360,50,0.9975978,35.091424,6.7757138,7.3712,7.7322064,109.66,48.2125286,0.4305242,0.418708
SVT_1080p50seg02,5,6,0,0.192332,1,640,360,50,0.9973738,35.7392206,6.2492848,7.67866,9.1605042,110.02,49.177469,0.433353,0.398214
SVT_1080p50seg02,6,6,0,0.176265,1,640,360,50,0.9978934,35.4065518,7.0721432,7.68438,9.8353094,111.46,49.9957864,0.4385606,0.436804
SVT_1080p50seg02,7,6,0,0.174375,1,640,360,50,0.9960322,37.0441924,7.5428576,7.58544,10.583403,111.7,50.0096862,0.4391286,0.455744
SVT_1080p50seg02,8,6,0,0.173116,1,640,360,50,0.9979882,36.141664,6.2092858,7.80674,11.6955872,110.6,51.3640946,0.435123,0.477002
SVT_1080p50seg02,9,6,0,0.175168,1,640,360,50,0.9966774,35.3918938,5.999999,8.05966,10.39821,110.8,53.3571146,0.4358846,0.450244
SVT_1080p50seg09,10,6,0,0.230387,1,640,360,50,0.992926,40.5660538,0.3642858,7.70978,15.942075,121.94,36.8944316,0.4806388,0.538742
SVT_1080p50seg09,1,6,0,0.230387,1,640,360,50,0.9786134,37.9642674,2.618572,8.39972,16.8708788,114,42.4286524,0.4543272,0.58157
SVT_1080p50seg09,2,6,0,0.267346,1,640,360,50,0.9816772,35.6154356,1.2700004,8.06898,14.256088,98.78,34.5309366,0.3939,0.571828
SVT_1080p50seg09,3,6,0,0.431956,1,640,360,50,0.963323,28.7594378,5.5064282,9.06102,30.7422032,114.8,38.042001,0.4599298,0.701218
SVT_1080p50seg09,4,6,0,0.415777,1,640,360,50,0.9582282,30.1034466,6.3292848,9.1652,33.658907,120.64,38.0703238,0.4812708,0.665816
SVT_1080p50seg09,5,6,0,0.421392,1,640,360,50,0.962591,29.4130866,4.8685708,9.13472,33.39092,121,36.3278098,0.4816788,0.706612
SVT_1080p50seg09,6,6,0,0.395687,1,640,360,50,0.966514,30.4265444,3.5528574,8.34432,29.3443746,113.42,35.794048,0.4548788,0.694794
SVT_1080p50seg09,7,6,0,0.391822,1,640,360,50,0.963431,30.0955154,3.6392854,9.11586,30.9528096,109.18,34.9860536,0.4450898,0.694598
SVT_1080p50seg09,8,6,0,0.313973,1,640,360,50,0.9786848,32.8522906,3.2521422,8.7763,24.4577726,113.8,36.4675218,0.452378,0.637352
SVT_1080p50seg09,9,6,0,0.225923,1,640,360,50,0.9961334,40.1130756,0.852857,7.85228,11.1688536,121.68,40.9618424,0.4820548,0.538848
SVT_1080p50seg12,10,6,0,0.302153,1,640,360,50,0.9810366,33.2387586,3.0185718,9.0334,21.7894648,114.16,29.685063,0.4520126,0.72565
SVT_1080p50seg12,1,6,0,0.302153,1,640,360,50,0.9848772,50.3725242,1.9414282,6.808,12.5498028,109.84,30.2061112,0.440844,0.655002
SVT_1080p50seg12,2,6,0,0.313145,1,640,360,50,0.9815448,44.3873608,4.9800006,7.69388,17.8922438,114.08,33.8899446,0.455626,0.661616
SVT_1080p50seg12,3,6,0,0.35508,1,640,360,50,0.967907,41.3094924,10.195001,9.19686,27.9360204,115.86,45.5521328,0.4586144,0.61318
SVT_1080p50seg12,4,6,0,0.349729,1,640,360,50,0.9732998,41.803326,10.705714,9.34502,30.7013626,112.42,45.1298644,0.4472802,0.641412
SVT_1080p50seg12,5,6,0,0.320806,1,640,360,50,0.9811628,44.8265522,4.5771424,8.53854,19.777718,110.64,35.6613856,0.4385842,0.694206
SVT_1080p50seg12,6,6,0,0.30924,1,640,360,50,0.9813848,41.803754,4.7014286,8.33284,19.4216434,112.4,31.3557754,0.4468578,0.68061
SVT_1080p50seg12,7,6,0,0.323431,1,640,360,50,0.9702264,31.8564112,5.786428,9.26714,27.9720708,116.84,37.2147874,0.4615576,0.70804
SVT_1080p50seg12,8,6,0,0.314363,1,640,360,50,0.9759444,35.1293104,4.8985718,8.57078,22.8959996,111.94,30.8407258,0.4430102,0.689192
SVT_1080p50seg12,9,6,0,0.293961,1,640,360,50,0.9867124,35.2184514,2.4757134,8.11102,16.7580236,113.8,24.7538022,0.4540654,0.713662
The_Foot_Music_Video_Segment07,10,6,0,0.161271,1,640,360,50,0.980280400000001,24.3033708,20.8021438,15.73222,22.0904386,124.46,38.0670258,0.4903124,0.352824
The_Foot_Music_Video_Segment07,11,6,0,0.032644,1,640,360,50,1.0003902,34.6067524,17.85714,8.56299999999999,7.48e-05,124,22.18202,0.48922,0.0005
The_Foot_Music_Video_Segment07,12,6,0,0.102201,1,640,360,50,0.9938112,25.2925968,27.6278576,7.52297999999999,1.008175,92.24,19.4810492,0.362918,0.002246
The_Foot_Music_Video_Segment07,13,6,0,0.090971,1,640,360,50,0.9929492,36.2448296,30.07143,8.106,0.0023104,124,28.58581,0.48725,0.0014
The_Foot_Music_Video_Segment07,1,6,0,0.161271,1,640,360,50,0.9350872,15.4792476,15.7057138,19.97136,28.1885292,124.16,52.9495148,0.490415,0.5252
The_Foot_Music_Video_Segment07,2,6,0,0.253365,1,640,360,50,0.9716972,25.2845134,6.643572,10.39116,12.1815062,124.52,38.203916,0.4910638,0.691878
The_Foot_Music_Video_Segment07,3,6,0,0.175355,1,640,360,50,0.9401298,14.725282,20.4664288,15.24218,24.312697,126.54,38.9038102,0.4992046,0.475148
The_Foot_Music_Video_Segment07,4,6,0,0.230187,1,640,360,50,0.960399,21.4150498,31.219286,14.45552,34.0420008,123.12,52.8117592,0.485089,0.395612
The_Foot_Music_Video_Segment07,5,6,0,0.202708,1,640,360,50,0.9674516,19.7089412,23.0564288,14.06366,23.9802762,111.84,41.5889936,0.4492804,0.608192
The_Foot_Music_Video_Segment07,6,6,0,0.193562,1,640,360,50,0.9691264,17.4795396,19.7007138,13.10688,18.7969036,121.78,30.3258002,0.484773,0.60501
The_Foot_Music_Video_Segment07,7,6,0,0.23252,1,640,360,50,0.9731592,22.0491496,5.1435716,11.6003,12.2659924,125.42,34.196159,0.4948084,0.699502
The_Foot_Music_Video_Segment07,8,6,0,0.214363,1,640,360,50,0.977648,25.0260008,6.4207142,9.47662,9.4190622,123.1,32.0628738,0.490682,0.655894
The_Foot_Music_Video_Segment07,9,6,0,0.231887,1,640,360,50,0.979716,27.2627,7.517143,9.82946,10.0747426,125.12,34.0955148,0.4955502,0.66566
intel_bottles,1,6,0,0.092776,1,640,360,50,0.852647,13.529294,22.5892856,8.11668,7.7716724,120.66,16.2879362,0.4854188,0.117484
intel_bottles,2,6,0,0.130089,1,640,360,50,0.9531184,27.294815,27.0378568,8.62188,14.5591164,128.44,31.838493,0.5053286,0.14702
intel_bottles,3,6,0,0.176588,1,640,360,50,0.9863018,39.314047,14.039286,9.07412,19.0919642,127.04,38.8461774,0.500696,0.322412
intel_bottles,4,6,0,0.19144,1,640,360,50,0.9927138,42.3530972,12.8650004,7.96676,11.2194124,126.48,39.2480132,0.4990632,0.45188
intel_bottles,5,6,0,0.208,1,640,360,50,0.9886704,43.9420228,11.957143,7.3409,0.7339572,126,39.1475472,0.4966864,0.466846
intel_bottles,6,6,0,0.207061,1,640,360,50,0.9919428,44.0358308,13.0778578,7.33282,0.5925648,125.98,39.1808418,0.4962226,0.454792
intel_bottles,7,6,0,0.211026,1,640,360,50,0.9862906,44.0741584,10.5207138,7.39034,0.6056296,126.14,39.270939,0.4983964,0.453224
ntia_Aspen,1,6,0,0.136304,1,640,360,50,0.9845154,25.8554564,7.3142858,9.31096,8.7267586,114.08,27.6735348,0.4517616,0.583662
ntia_Aspen,2,6,0,0.144156,1,640,360,50,0.9887616,26.5803548,7.3614286,9.07054,8.7605778,113.28,27.6027124,0.4481552,0.55416
ntia_Aspen,3,6,0,0.13812,1,640,360,50,0.9817118,21.5777774,13.3821428,10.55476,10.5647664,108.92,33.0046078,0.4333834,0.52039
ntia_Aspen,4,6,0,0.313193,1,640,360,50,0.976679,41.5889364,2.1735708,8.2283,15.0571296,125.34,34.4177606,0.508881,0.450484
ntia_Aspen,5,6,0,0.376168,1,640,360,50,0.9642544,56.4870238,2.9221434,7.76714,12.0989008,124.42,42.673674,0.4910966,0.47715
ntia_Aspen,6,6,0,0.267542,1,640,360,50,0.9670132,42.754831,2.6435722,7.40824,7.5817984,123.14,43.9099566,0.5058332,0.575222
ntia_Aspen,7,6,0,0.306407,1,640,360,50,0.9848462,72.8235196,1.7878572,7.16504,6.5237582,138.64,44.7419246,0.5468062,0.451224
ntia_Aspen,8,6,0,0.289322,1,640,360,50,0.990648,83.1168084,0.3371422,6.32104,4.1950188,128.58,44.7155078,0.5116172,0.502376
ntia_Aspen,9,6,0,0.232446,1,640,360,50,0.997352399999999,67.1450818,0.0571415999999999,5.489,1.4071732,129.18,38.4400656,0.5221524,0.755042
ntia_BoxingBags,1,6,0,0.233777,1,640,360,50,0.9816918,32.364024,9.830714,11.87158,25.0130432,139.38,46.6399662,0.5476828,0.54514
ntia_BoxingBags,2,6,0,0.248825,1,640,360,50,0.9809648,30.361533,11.4207144,11.84296,30.3167526,139.54,46.0736058,0.5468392,0.546006
ntia_BoxingBags,3,6,0,0.299855,1,640,360,50,0.9808654,34.8588986,9.3542856,9.82038,22.9209248,137.32,42.8625702,0.5370468,0.558286
ntia_BoxingBags,4,6,0,0.291438,1,640,360,50,0.9907822,50.1850638,7.6142862,7.33724,13.3329426,138.62,44.8565514,0.5429834,0.550982
ntia_BoxingBags,5,6,0,0.293171,1,640,360,50,0.9901374,49.3645696,8.66,7.42808,14.3225338,138.5,45.012292,0.5442138,0.541842
ntia_BoxingBags,6,6,0,0.275551,1,640,360,50,0.989887,48.7271672,8.438572,7.4078,13.8153546,138.48,44.7454578,0.5422368,0.552914
ntia_BoxingBags,7,6,0,0.319217,1,640,360,50,0.9856644,37.3718126,8.9028576,9.36602,22.449741,137.98,43.0392312,0.5434608,0.613994
ntia_BoxingBags,8,6,0,0.267637,1,640,360,50,0.9900642,37.868915,8.1707148,9.15522,24.2157222,138.8,44.1930512,0.5463734,0.618198
ntia_BoxingBags,9,6,0,0.273949,1,640,360,50,0.9897158,37.7279098,8.2157138,8.93474,20.9525894,139.9,44.239209,0.549722,0.619882
ntia_FoxBird2e,1,6,0,0.152383,1,640,360,50,0.9950618,25.6538546,3.9949998,9.06026,18.9178414,126.5,33.3739836,0.493111,0.908618
ntia_FoxBird2e,2,6,0,0.155165,1,640,360,50,0.9938452,30.5520662,3.2564286,9.3779,12.1507856,129.9,35.6311902,0.5107254,0.70135
ntia_FoxBird2e,3,6,0,0.155726,1,640,360,50,1.0003352,24.5918034,5.0514286,8.90846,10.739919,130.42,34.2933212,0.514757,0.575152
ntia_FoxBird2e,4,6,0,0.177992,1,640,360,50,1.0046994,28.447725,4.959286,7.75322,5.1244966,137.04,36.2557114,0.5413624,0.646836
ntia_FoxBird2e,5,6,0,0.172177,1,640,360,50,0.9874176,32.370436,5.5021426,8.24474,9.3739144,133,34.5774122,0.522079,0.982404
ntia_FoxBird2e,6,6,0,0.243076,1,640,360,50,0.9786732,28.3554234,10.4685714,8.19056,24.4260256,131.5,28.5107742,0.518233,0.544254
ntia_FoxBird2e,7,6,0,0.13521,1,640,360,50,0.9856936,26.6440854,11.888572,8.23526,21.9429646,135.38,30.4706924,0.5341192,0.41566
ntia_HalftimeWide,1,6,0,0.252402,1,640,360,50,0.9958908,50.216884,1.9171424,7.68982,4.3157686,125.08,22.5507094,0.4981746,0.766112
ntia_HalftimeWide,2,6,0,0.260196,1,640,360,50,0.9958568,51.6518694,1.2678566,7.50978,2.661909,120.78,22.2567708,0.4873912,0.766908
ntia_HalftimeWide,3,6,0,0.258818,1,640,360,50,0.9969402,50.9803014,1.6935712,7.66004,3.8610728,117.16,22.2426434,0.4703768,0.761962
ntia_HalftimeWide,4,6,0,0.247032,1,640,360,50,0.9969502,50.0846908,1.7478572,7.69102,4.0423004,118.68,22.3937252,0.4790446,0.749884
ntia_HalftimeWide,5,6,0,0.250384,1,640,360,50,0.9962484,51.2581158,1.2607148,7.46326,2.6159002,117.78,22.6127048,0.5163036,0.774588
ntia_HalftimeWide,6,6,0,0.253642,1,640,360,50,0.9978954,51.7335312,1.1178576,7.38532,2.297171,118.32,22.6548244,0.5031214,0.816138
ntia_HalftimeWide,7,6,0,0.231335,1,640,360,50,1.0004906,52.0721424,1.437143,7.40658,2.2128848,120.48,22.7155152,0.5138334,0.84545
ntia_HalftimeWide,8,6,0,0.236546,1,640,360,50,1.001778,52.3090714,1.6542854,7.48296,2.2432944,123.48,22.7429154,0.5164842,0.877342
ntia_HalftimeWide,9,6,0,0.252816,1,640,360,50,0.9963992,51.4069804,1.6857138,7.75246,3.3498908,120,22.730576,0.4909554,0.804444
ntia_Highway,1,6,0,0.208667,1,640,360,50,0.9872826,36.2211714,3.5928574,7.46782,3.827774,131.98,41.7064154,0.5196292,0.836042
ntia_Highway,2,6,0,0.215938,1,640,360,50,0.9846282,36.3204306,4.7249998,7.50372,4.7855646,128.26,39.4179892,0.5060232,0.771954
ntia_Highway,3,6,0,0.245175,1,640,360,50,0.9828008,38.4892508,7.8528572,7.53618,6.351573,113.26,30.6792342,0.452826,0.660534
ntia_Highway,4,6,0,0.238697,1,640,360,50,0.9844942,38.6508834,7.4807136,7.61186,5.862436,112.32,30.8208428,0.4464754,0.661898
ntia_Highway,5,6,0,0.252842,1,640,360,50,0.9853372,35.1034668,6.9707134,8.19682,17.86987,123.42,35.7136256,0.49107,0.724498
ntia_Highway,6,6,0,0.256256,1,640,360,50,0.987265,31.8775122,6.3064286,8.18546,21.0902368,122.02,33.2280324,0.4843098,0.76927
ntia_Highway,7,6,0,0.263915,1,640,360,50,0.990005,36.6124256,3.335,8.63312,6.4388494,131.82,31.386135,0.5192958,0.66553
ntia_Highway,8,6,0,0.274277,1,640,360,50,0.9894274,36.6666248,3.0814286,8.96776,7.3680268,132.08,31.069762,0.5212852,0.684574
ntia_Highway,9,6,0,0.258301,1,640,360,50,0.9856628,38.8548902,3.0335714,8.57114,6.5474928,132.3,31.2906854,0.522114,0.65888
ntia_JumpRope,1,6,0,0.257769,1,640,360,50,0.9967942,56.0565098,5.0371428,9.95168,9.4552562,141.86,44.8347324,0.5564944,0.762312
ntia_JumpRope,2,6,0,0.267448,1,640,360,50,0.9963404,55.9604224,5.3250002,10.20354,12.021417,141.66,45.1860704,0.5554868,0.761102
ntia_JumpRope,3,6,0,0.266294,1,640,360,50,0.9962032,56.0725754,5.3264282,10.14436,11.4894992,141.22,45.2085702,0.554056,0.754018
ntia_JumpRope,4,6,0,0.265793,1,640,360,50,0.9956492,56.0767906,5.1407144,10.24558,12.6299138,141.34,45.3215222,0.5548358,0.745694
ntia_JumpRope,5,6,0,0.264637,1,640,360,50,0.9909148,44.8013938,7.3735712,10.05046,10.3306102,128.24,39.8338328,0.5038642,0.72581
ntia_JumpRope,6,6,0,0.101739,1,640,360,50,0.9642152,8.9002282,12.7699998,10.4305,7.4343278,87.84,23.4515134,0.3467638,0.70751
ntia_JumpRope,7,6,0,0.112184,1,640,360,50,0.9570198,9.0173388,11.3642866,10.27954,7.0824632,88.68,24.352231,0.3498596,0.707528
ntia_JumpRope,8,6,0,0.12565,1,640,360,50,0.954493,9.2690316,11.621429,10.3023,7.8473022,88.48,24.0692648,0.3490896,0.692756
ntia_JumpRope,9,6,0,0.112977,1,640,360,50,0.9574024,8.8211826,10.9728564,10.39054,7.6202824,92.2,23.3903648,0.3663212,0.705884
ntia_MrFins3e,1,6,0,0.159758,1,640,360,50,0.9743876,32.478892,3.21,7.5866,6.4519874,94.12,43.380167,0.3747298,0.234574
ntia_MrFins3e,2,6,0,0.190713,1,640,360,50,0.9523716,27.9097122,5.3985716,8.14668,11.5854644,112,42.0879394,0.4430672,0.252158
ntia_MrFins3e,3,6,0,0.177724,1,640,360,50,0.9636614,25.7251944,6.7857142,8.2427,7.6289262,124.6,41.7654908,0.490367,0.298858
ntia_MrFins3e,4,6,0,0.146306,1,640,360,50,0.9836416,26.418201,6.437143,9.0451,7.5897692,124,43.8702988,0.4879538,0.363974
ntia_MrFins3e,5,6,0,0.148812,1,640,360,50,0.9859382,27.0317046,5.4792856,8.85762,3.3769618,123.9,44.496723,0.4880914,0.372032
ntia_MrFins3e,6,6,0,0.156386,1,640,360,50,1.0078526,25.0438512,24.267144,7.27884,3.6925034,109.64,14.714956,0.4326966,0.16508
ntia_MrFins3e,7,6,0,0.091818,1,640,360,50,1.0385,33.2414646,31.792141,7.75294,2.0329266,139.22,14.158538,0.5490326,0.1023
ntia_RedKayak,1,6,0,0.259543,1,640,360,50,0.9514282,24.1189498,7.0921422,7.69314,23.6811808,137.76,46.7863396,0.542041,0.690516
ntia_RedKayak,2,6,0,0.256834,1,640,360,50,0.947471,24.9562886,12.3464288,7.96374,21.9658212,129.68,44.9907922,0.5124952,0.69164
ntia_RedKayak,3,6,0,0.214022,1,640,360,50,0.9516052,23.1480998,14.7885714,8.26394,18.9336412,127.26,45.227071,0.5033784,0.72834
ntia_RedKayak,4,6,0,0.239836,1,640,360,50,0.966112000000001,24.5012488,11.092143,8.19152,12.9300142,126.98,42.883718,0.499958,0.561426
ntia_RedKayak,5,6,0,0.244187,1,640,360,50,0.9782404,32.6199868,2.7500002,7.12212,3.1459826,127.12,41.3012638,0.5018058,0.698794
ntia_RedKayak,6,6,0,0.290135,1,640,360,50,0.9664448,30.0228668,1.7592856,8.09666,7.64114,117.74,34.4073318,0.4664162,0.726804
ntia_RedKayak,7,6,0,0.350668,1,640,360,50,0.9746912,26.0211832,0.5357144,8.77568,10.5527134,107.04,26.6783358,0.4259524,0.775244
ntia_RedKayak,8,6,0,0.247551,1,640,360,50,0.982258,13.3146392,9.0821428,12.38338,15.7266168,115.78,28.8844972,0.456582,0.776812
ntia_RedKayak,9,6,0,0.223563,1,640,360,50,0.9790128,11.3154156,6.3264284,11.5063,13.1177952,110.2,25.1915398,0.4350478,0.695454
ntia_Sprinkler,1,6,0,0.200972,1,640,360,50,0.991932,17.4988982,0.227144,6.76138,2.5495814,124.08,13.5752098,0.510248,0.807696
ntia_Sprinkler,2,6,0,0.210816,1,640,360,50,0.9951942,17.644295,0.199286,6.74794,2.1128546,124.34,14.2360562,0.5239028,0.794484
ntia_Sprinkler,3,6,0,0.195849,1,640,360,50,0.9918712,17.382991,0.1899998,6.67408,2.4989336,123.5,14.462133,0.5034452,0.797914
ntia_Sprinkler,4,6,0,0.216472,1,640,360,50,0.9917064,16.8320114,0.2621432,6.59222,2.4837326,121.6,15.106153,0.4903736,0.810084
ntia_Sprinkler,5,6,0,0.24962,1,640,360,50,0.978066,30.7381114,7.9892858,7.35806,3.0017286,132.46,35.4970616,0.5215656,0.913408
ntia_Sprinkler,6,6,0,0.234053,1,640,360,50,0.9777458,30.325123,7.17,7.34976,2.087744,132.24,35.4157642,0.5199064,0.930444
ntia_Sprinkler,7,6,0,0.308546,1,640,360,50,0.9665394,22.8500494,2.9828572,7.15318,7.0856642,109.52,20.420172,0.4436466,0.845062
ntia_Sprinkler,8,6,0,0.332442,1,640,360,50,0.9696486,27.7646414,1.6514288,7.15946,7.6330126,112.4,19.6945806,0.4601958,0.790426
ntia_Sprinkler,9,6,0,0.324859,1,640,360,50,0.968679000000001,26.7233102,1.9357144,7.27328,7.3710682,112.52,19.3143566,0.4595538,0.811228
ntia_Stream,1,6,0,0.291617,1,640,360,50,0.9617824,57.286409,3.3721426,7.3163,9.961345,129.6,49.9629778,0.5126678,0.55408
ntia_Stream,2,6,0,0.299375,1,640,360,50,0.9622926,56.947408,3.3842856,7.33992,10.515821,129,50.3569242,0.5089256,0.548704
ntia_Stream,3,6,0,0.329451,1,640,360,50,0.9609256,57.22843,3.7607144,7.38914,11.960624,129.92,50.1010706,0.5141436,0.544176
ntia_Stream,4,6,0,0.562296,1,640,360,50,0.9345662,51.3449238,3.6007144,6.98392,22.7457048,126.26,51.9175974,0.5018644,0.574644
ntia_Stream,5,6,0,0.527879,1,640,360,50,0.9371214,44.7163378,5.4542846,7.15528,21.0533382,123.76,43.6227778,0.4939684,0.652478
ntia_Stream,6,6,0,0.482654,1,640,360,50,0.9340154,41.840795,19.3871426,8.90528,29.6082928,129.74,29.9604372,0.5158616,0.762256
ntia_Stream,7,6,0,0.457199,1,640,360,50,0.9395944,40.061265,13.6214284,8.4684,27.0061732,128.42,26.7480702,0.5117212,0.786438
ntia_Stream,8,6,0,0.478281,1,640,360,50,0.9433782,34.6717088,9.9692862,7.24178,24.7792176,128.82,22.3862988,0.5165308,0.760386
ntia_Stream,9,6,0,0.461709,1,640,360,50,0.940263,36.2150666,8.1178572,7.43442,26.546543,132.62,24.5407666,0.529247,0.756056
ntia_TimelapseLeaf1e,1,6,0,0.175879,1,640,360,50,0.9898748,38.6416708,1.606429,8.80398,3.788569,134.02,80.8247894,0.5271872,0.660106
ntia_TimelapseLeaf1e,2,6,0,0.17659,1,640,360,50,0.9874958,36.6843826,2.491429,8.75972,3.3868206,134.32,80.3523658,0.5286716,0.633722
ntia_TimelapseLeaf1e,3,6,0,0.169083,1,640,360,50,0.9899544,38.089924,2.3535716,8.63122,2.2906386,134,79.8070376,0.528516,0.599568
ntia_TimelapseLeaf1e,4,6,0,0.16529,1,640,360,50,0.9923718,39.2666628,1.5957142,8.92734,2.343596,134,79.265378,0.5284278,0.601376
ntia_TimelapseLeaf1e,5,6,0,0.169418,1,640,360,50,0.990932,40.1566394,2.6557144,9.0303,5.0233994,134.04,78.1582422,0.5284494,0.616578
ntia_TimelapseLeaf1e,6,6,0,0.183838,1,640,360,50,0.987881,40.9655132,3.3992858,9.31022,6.9362768,133.9,75.7802998,0.5264642,0.632564
ntia_TimelapseLeaf1e,7,6,0,0.168947,1,640,360,50,0.9840094,37.4064036,3.3028576,9.39644,7.2242134,134.08,72.6835628,0.5271504,0.6317
ntia_Wind,1,6,0,0.308179,1,640,360,50,0.9679314,25.5867282,4.1378568,8.01284,17.0685718,104.28,31.7415896,0.4174512,0.615928
ntia_Wind,2,6,0,0.320325,1,640,360,50,0.9719526,19.6023028,5.5049998,8.03094,15.3270654,97.12,27.7202056,0.3918916,0.754964
ntia_Wind,3,6,0,0.382057,1,640,360,50,0.9639282,28.9867026,4.9485712,8.21908,10.619746,103.14,34.8782294,0.4101938,0.687602
ntia_Wind,4,6,0,0.29663,1,640,360,50,0.9670268,54.2811656,2.7057146,8.15032,8.7221082,122.98,51.0973942,0.4866674,0.496154
ntia_Wind,5,6,0,0.32664,1,640,360,50,0.9660194,41.1324326,3.6992862,8.39144,10.6916862,118.72,41.4514378,0.47264,0.609038
ntia_Wind,6,6,0,0.253448,1,640,360,50,0.973773,17.0881438,15.9821424,11.73802,17.1939668,123.06,26.273481,0.491096,0.764534
ntia_Wind,7,6,0,0.225076,1,640,360,50,0.9737432,16.6689316,15.8042858,11.00032,14.9055726,119.68,24.4808912,0.4784294,0.766572
ntia_Wind,8,6,0,0.223957,1,640,360,50,0.9640322,15.8000298,20.3664284,12.9667,18.4312336,140.32,20.894931,0.5535964,0.466496
ntia_Wind,9,6,0,0.220139,1,640,360,50,0.9591274,15.8210064,21.9807138,13.56516,19.9296912,143.26,22.2543708,0.565009,0.406186
ntia_bluespruce1e,1,6,0,0.262005,1,640,360,50,0.9884138,48.1708458,3.6935716,10.35348,15.6977966,137.94,51.9998152,0.5410182,0.621172
ntia_bluespruce1e,2,6,0,0.296716,1,640,360,50,0.9828712,48.5720384,6.5378574,10.10676,14.8946704,138.6,51.4110094,0.543771,0.605626
ntia_bluespruce1e,3,6,0,0.321975,1,640,360,50,0.9796708,53.3981874,2.8542852,9.29748,12.7204576,140.1,52.2105376,0.5491996,0.58312
ntia_bluespruce1e,4,6,0,0.349451,1,640,360,50,0.9765744,57.3301242,0.9649996,8.82904,16.3614462,142.46,54.6370274,0.5572026,0.572136
ntia_bluespruce1e,5,6,0,0.336295,1,640,360,50,0.9799144,57.6110202,1.3764294,8.6378,14.5575012,141.88,53.0257928,0.5550306,0.56237
ntia_bluespruce1e,6,6,0,0.309587,1,640,360,50,0.9840908,55.8056148,3.55,8.86592,17.815989,139.38,52.376132,0.5464468,0.60556
